div,year,intsq,ton,n_samples
IV,2003,39E9,0,0
IV,2003,39F0,0.1141589206,0
IV,2003,39F1,2.61447985,2
IV,2003,39F2,222.81611885,0
IV,2003,39F3,1897.5342816,0
IV,2003,39F4,6227.6814643,1
IV,2003,39F5,8365.6178382,0
IV,2003,39F6,3759.8068878,1
IV,2003,39F7,4185.7746748,10
IV,2003,39F8,221.0664302,0
IV,2003,40E7,0,0
IV,2003,40E8,0,0
IV,2003,40E9,1.5133675834,0
IV,2003,40F0,0.0300288473,0
IV,2003,40F1,0.0323500216,0
IV,2003,40F2,0.2806144638,0
IV,2003,40F3,120.20056301,0
IV,2003,40F4,257.227525,0
IV,2003,40F5,1843.4514136,2
IV,2003,40F6,1692.0210152,0
IV,2003,40F7,283.27082429,0
IV,2003,40F8,187.39973964,0
IV,2003,41E6,0,0
IV,2003,41E7,0,0
IV,2003,41E8,0.0141114157,0
IV,2003,41E9,12.953350734,0
IV,2003,41F0,0.2331681797,0
IV,2003,41F1,0.0028559793,0
IV,2003,41F2,138.54970416,0
IV,2003,41F3,0,0
IV,2003,41F4,40.879970584,0
IV,2003,41F5,500.68763598,0
IV,2003,41F6,752.43176094,2
IV,2003,41F7,43.354658648,1
IV,2003,41F8,0.4987357854,0
IV,2003,41G0,854.56442927,1
IV,2003,41G1,4569.6925768,11
IV,2003,41G2,42.148869514,2
IV,2003,42E7,0,0
IV,2003,42E8,0.0226116439,0
IV,2003,42E9,0.2237307876,0
IV,2003,42F0,0,0
IV,2003,42F1,0,0
IV,2003,42F2,0,0
IV,2003,42F3,0,0
IV,2003,42F4,0,0
IV,2003,42F5,0.0021831592,0
IV,2003,42F6,109.01194667,1
IV,2003,42F7,751.19765672,0
IV,2003,42F8,1.7373562215,0
IV,2003,42G0,344.24299926,1
IV,2003,42G1,963.33117069,4
IV,2003,42G2,56.748127944,0
IV,2003,43E7,0,0
IV,2003,43E8,0.0383159132,0
IV,2003,43E9,2.180372151,0
IV,2003,43F0,0.1494338422,0
IV,2003,43F1,0,0
IV,2003,43F2,0,0
IV,2003,43F3,0.0020559606,0
IV,2003,43F4,0,0
IV,2003,43F5,0.0317559336,0
IV,2003,43F6,34.526446149,0
IV,2003,43F7,261.9635067,0
IV,2003,43F8,160.97954585,3
IV,2003,43F9,56.180372806,0
IV,2003,43G0,1225.922658,6
IV,2003,43G1,674.95191821,5
IV,2003,43G2,0,0
IV,2003,44E6,0,0
IV,2003,44E7,0,0
IV,2003,44E8,0,0
IV,2003,44E9,0,0
IV,2003,44F0,0,0
IV,2003,44F1,0,0
IV,2003,44F2,0,0
IV,2003,44F3,0,0
IV,2003,44F4,0,0
IV,2003,44F5,0,0
IV,2003,44F8,4.5182771681,0
IV,2003,44F9,347.46316781,1
IV,2003,44G0,1817.1622971,20
IV,2003,44G1,288.55973133,0
IV,2003,45E6,0,0
IV,2003,45E7,0.0012221418,0
IV,2003,45E8,0,0
IV,2003,45E9,0.0320749518,0
IV,2003,45F0,0.0095622939,0
IV,2003,45F1,0,0
IV,2003,45F2,0,0
IV,2003,45F3,0,0
IV,2003,45F4,0,0
IV,2003,45F9,0,1
IV,2003,45G0,0,0
IV,2003,45G1,0,0
IV,2003,46E6,0,0
IV,2003,46E7,0,0
IV,2003,46E8,0,0
IV,2003,46E9,0.1229788172,0
IV,2003,46F0,0,0
IV,2003,46F1,0,0
IV,2003,46F2,0,0
IV,2003,46F3,0,0
IV,2003,46G1,0,0
IV,2003,47E6,0,0
IV,2003,47E7,0,0
IV,2003,47E8,0,0
IV,2003,47E9,0,0
IV,2003,47F0,0,0
IV,2003,47F1,0,0
IV,2003,47F2,0,0
IV,2003,47F3,0,0
IV,2003,48E6,0,0
IV,2003,48E7,0,0
IV,2003,48E8,0,0
IV,2003,48E9,0,0
IV,2003,48F0,0,0
IV,2003,48F1,0,0
IV,2003,48F2,0,0
IV,2003,48F3,0,0
IV,2003,49E6,0,0
IV,2003,49E7,0,0
IV,2003,49E8,0,0
IV,2003,49E9,0,0
IV,2003,49F0,0,0
IV,2003,49F1,0,0
IV,2003,49F2,0,0
IV,2003,49F3,0,0
IV,2003,50E6,0,0
IV,2003,50E7,0,0
IV,2003,50E8,0,0
IV,2003,50E9,0,0
IV,2003,50F0,0,0
IV,2003,50F1,0,0
IV,2003,50F2,0,0
IV,2003,50F3,0,0
IV,2003,51E6,0,0
IV,2003,51E7,0,0
IV,2003,51E8,0,0
IV,2003,51E9,0,0
IV,2003,51F0,0,0
IV,2003,51F1,0,0
IV,2003,51F2,0,0
IV,2003,51F3,0,0
IV,2003,52E6,0,0
IV,2003,52E7,0,0
IV,2003,52E8,0,0
IV,2003,52E9,0,0
IV,2003,52F0,0,0
IV,2003,52F1,0,0
IV,2003,52F2,0,0
IV,2003,52F3,0,0
IV,2004,31F1,0,0
IV,2004,31F2,0,0
IV,2004,31F3,0,0
IV,2004,32F0,0,0
IV,2004,32F1,0,0
IV,2004,32F2,84.050797954,0
IV,2004,32F3,0,0
IV,2004,33F1,0,0
IV,2004,33F2,350.7319721,0
IV,2004,33F3,93.577089965,0
IV,2004,33F4,953.24846158,0
IV,2004,33F5,0,0
IV,2004,34F0,0,0
IV,2004,34F1,52.276892327,0
IV,2004,34F2,1818.0366879,2
IV,2004,34F3,1.0672786357,0
IV,2004,34F4,1994.1539753,0
IV,2004,34F5,90.498809529,0
IV,2004,35F0,0.2570407615,0
IV,2004,35F1,450.0101098,0
IV,2004,35F2,9050.9201149,2
IV,2004,35F3,1700.3068949,0
IV,2004,35F4,722.60449737,2
IV,2004,35F5,130.23663487,0
IV,2004,35F6,0.1518055993,0
IV,2004,35F7,0,0
IV,2004,36E9,0,0
IV,2004,36F0,0.1413051169,0
IV,2004,36F1,1652.6835944,0
IV,2004,36F2,10132.686217,0
IV,2004,36F3,4946.3300471,0
IV,2004,36F4,5331.293624,0
IV,2004,36F5,4260.1546129,0
IV,2004,36F6,185.20580687,0
IV,2004,36F7,526.64278764,0
IV,2004,36F8,1392.2607172,0
IV,2004,36F9,0,0
IV,2004,37E9,0.0068814486,0
IV,2004,37F0,41.947574648,0
IV,2004,37F1,10468.788351,1
IV,2004,37F2,29512.705426,3
IV,2004,37F3,17200.256466,1
IV,2004,37F4,2696.3507258,0
IV,2004,37F5,804.84490328,0
IV,2004,37F6,2587.1311523,0
IV,2004,37F7,12868.862973,1
IV,2004,37F8,2044.9007449,3
IV,2004,38E8,0,0
IV,2004,38E9,1.0401453983,0
IV,2004,38F0,349.71302635,0
IV,2004,38F1,326.88928985,1
IV,2004,38F2,2316.481038,1
IV,2004,38F3,9284.5444897,0
IV,2004,38F4,9562.7574313,0
IV,2004,38F5,339.80295284,0
IV,2004,38F6,681.64088769,0
IV,2004,38F7,3344.8758855,1
IV,2004,38F8,396.76563387,0
IV,2004,39E8,0,0
IV,2004,39E9,0,0
IV,2004,39F0,86.936872349,0
IV,2004,39F1,543.16286975,0
IV,2004,39F2,508.58230361,0
IV,2004,39F3,2605.9454795,0
IV,2004,39F4,7616.2841074,1
IV,2004,39F5,6654.4596485,3
IV,2004,39F6,721.95492805,0
IV,2004,39F7,6496.6922916,6
IV,2004,39F8,261.20453325,0
IV,2004,40E7,0,0
IV,2004,40E8,0,0
IV,2004,40E9,3.6152043652,0
IV,2004,40F0,0,0
IV,2004,40F1,0.2339908444,0
IV,2004,40F2,20.456323491,0
IV,2004,40F3,553.22536025,0
IV,2004,40F4,875.16919555,0
IV,2004,40F5,11729.595893,1
IV,2004,40F6,929.92556424,3
IV,2004,40F7,2064.8061241,0
IV,2004,40F8,0,0
IV,2004,41E6,0,0
IV,2004,41E7,0,0
IV,2004,41E8,0,0
IV,2004,41E9,12.711027823,0
IV,2004,41F0,1.4412248996,0
IV,2004,41F1,0.1859338827,0
IV,2004,41F2,0,0
IV,2004,41F3,701.29416439,0
IV,2004,41F4,390.86652625,0
IV,2004,41F5,1745.0423471,0
IV,2004,41F6,2383.2048354,2
IV,2004,41F7,314.17494527,0
IV,2004,41F8,0.359616153,0
IV,2004,41G0,634.59161332,4
IV,2004,41G1,4273.6788217,2
IV,2004,41G2,16.380159334,1
IV,2004,42E7,0,0
IV,2004,42E8,0,0
IV,2004,42E9,1.3312328241,0
IV,2004,42F0,0,0
IV,2004,42F1,0.7600600891,0
IV,2004,42F2,0,0
IV,2004,42F3,0,0
IV,2004,42F4,16.134600478,0
IV,2004,42F5,552.27160909,0
IV,2004,42F6,123.94647697,1
IV,2004,42F7,188.99108571,0
IV,2004,42F8,2.5826430967,0
IV,2004,42G0,471.70289993,2
IV,2004,42G1,954.17489392,2
IV,2004,42G2,15.059558026,0
IV,2004,43E7,0,0
IV,2004,43E8,0,0
IV,2004,43E9,1.0848833163,0
IV,2004,43F0,0.3685590177,0
IV,2004,43F1,0,0
IV,2004,43F2,0.0550843675,0
IV,2004,43F3,0,0
IV,2004,43F4,4.6627604777,0
IV,2004,43F5,1622.0440602,0
IV,2004,43F6,124.88487708,1
IV,2004,43F7,23.442014334,1
IV,2004,43F8,485.93894644,3
IV,2004,43F9,3.3641697297,0
IV,2004,43G0,1654.6148511,9
IV,2004,43G1,674.6469119,2
IV,2004,43G2,0,0
IV,2004,44E6,0,0
IV,2004,44E7,0,0
IV,2004,44E8,0,0
IV,2004,44E9,0,0
IV,2004,44F0,0,0
IV,2004,44F1,2.7455964402,0
IV,2004,44F2,0,0
IV,2004,44F3,0,0
IV,2004,44F4,0,0
IV,2004,44F5,0,0
IV,2004,44F8,283.93576434,0
IV,2004,44F9,1736.5341062,1
IV,2004,44G0,3863.0518863,23
IV,2004,44G1,459.6140432,2
IV,2004,45E6,0,0
IV,2004,45E7,0,0
IV,2004,45E8,0,0
IV,2004,45E9,0,0
IV,2004,45F0,0,0
IV,2004,45F1,0.0453361988,0
IV,2004,45F2,0,0
IV,2004,45F3,0,0
IV,2004,45F4,0,0
IV,2004,45F9,85.961148998,0
IV,2004,45G0,0,0
IV,2004,45G1,0,0
IV,2004,46E6,0,0
IV,2004,46E7,0,0
IV,2004,46E8,0,0
IV,2004,46E9,0,0
IV,2004,46F0,4.6369920484,0
IV,2004,46F1,0,0
IV,2004,46F2,0,0
IV,2004,46F3,0,0
IV,2004,46G1,0,0
IV,2004,47E6,0,0
IV,2004,47E7,0,0
IV,2004,47E8,0,0
IV,2004,47E9,0,0
IV,2004,47F0,0,0
IV,2004,47F1,0,0
IV,2004,47F2,0,0
IV,2004,47F3,0,0
IV,2004,48E6,0,0
IV,2004,48E7,0,0
IV,2004,48E8,0,0
IV,2004,48E9,0,0
IV,2004,48F0,0,0
IV,2004,48F1,0,0
IV,2004,48F2,0,0
IV,2004,48F3,45.397288357,0
IV,2004,49E6,0,0
IV,2004,49E7,0,0
IV,2004,49E8,0,0
IV,2004,49E9,0,0
IV,2004,49F0,0,0
IV,2004,49F1,0,0
IV,2004,49F2,0,0
IV,2004,49F3,0,0
IV,2004,50E6,0,0
IV,2004,50E7,0,0
IV,2004,50E8,0,0
IV,2004,50E9,0,0
IV,2004,50F0,0,0
IV,2004,50F1,0,0
IV,2004,50F2,0,0
IV,2004,50F3,0,0
IV,2004,51E6,0,0
IV,2004,51E7,0,0
IV,2004,51E8,0,0
IV,2004,51E9,0,0
IV,2004,51F0,0,0
IV,2004,51F1,0,0
IV,2004,51F2,0,0
IV,2004,51F3,0,0
IV,2004,52E6,0,0
IV,2004,52E7,0,0
IV,2004,52E8,0,0
IV,2004,52E9,0,0
IV,2004,52F0,0,0
IV,2004,52F1,0,0
IV,2004,52F2,0,0
IV,2004,52F3,0,0
IV,2005,31F1,0,0
IV,2005,31F2,0,0
IV,2005,31F3,0,0
IV,2005,32F0,0,0
IV,2005,32F1,0,0
IV,2005,32F2,0,0
IV,2005,32F3,0,0
IV,2005,33F1,0,0
IV,2005,33F2,0,0
IV,2005,33F3,0,0
IV,2005,33F4,0,0
IV,2005,33F5,0,0
IV,2005,34F0,0,0
IV,2005,34F1,0.1271464147,0
IV,2005,34F2,5.9914441149,0
IV,2005,34F3,48.931111755,0
IV,2005,34F4,193.91359094,0
IV,2005,34F5,0,0
IV,2005,35F0,0,0
IV,2005,35F1,654.24590713,1
IV,2005,35F2,12.814329296,0
IV,2005,35F3,938.6584682,0
IV,2005,35F4,232.16825987,0
IV,2005,35F5,0,0
IV,2005,35F6,0,0
IV,2005,35F7,0,0
IV,2005,36E9,0,0
IV,2005,36F0,0.4157055278,0
IV,2005,36F1,12.798385662,0
IV,2005,36F2,5838.3075499,2
IV,2005,36F3,3819.9457318,4
IV,2005,36F4,420.60143293,0
IV,2005,36F5,756.25143188,0
IV,2005,36F6,1412.8469123,0
IV,2005,36F7,1564.4376222,0
IV,2005,36F8,581.77832611,0
IV,2005,36F9,0,0
IV,2005,37E9,0,0
IV,2005,37F0,673.91978244,0
IV,2005,37F1,8597.602966,0
IV,2005,37F2,16981.937572,0
IV,2005,37F3,4509.3521445,6
IV,2005,37F4,8729.9403471,1
IV,2005,37F5,1819.4707808,0
IV,2005,37F6,1752.442391,0
IV,2005,37F7,11661.606326,4
IV,2005,37F8,2840.7963783,0
IV,2005,38E8,0,0
IV,2005,38E9,198.38671382,0
IV,2005,38F0,5158.9251835,0
IV,2005,38F1,2005.4386948,0
IV,2005,38F2,1346.6416481,0
IV,2005,38F3,5169.8682769,1
IV,2005,38F4,6155.0671058,1
IV,2005,38F5,7382.1455779,3
IV,2005,38F6,4200.9918385,1
IV,2005,38F7,2052.4425654,0
IV,2005,38F8,2514.3003135,0
IV,2005,39E8,0,0
IV,2005,39E9,167.63067067,0
IV,2005,39F0,5447.9157236,0
IV,2005,39F1,511.82193621,0
IV,2005,39F2,2324.0149241,0
IV,2005,39F3,2647.9593906,0
IV,2005,39F4,4628.1220882,0
IV,2005,39F5,7494.8901543,1
IV,2005,39F6,10348.28374,4
IV,2005,39F7,11272.945833,9
IV,2005,39F8,8406.9558025,3
IV,2005,40E7,0,0
IV,2005,40E8,0,0
IV,2005,40E9,0.4020780011,0
IV,2005,40F0,863.72137558,0
IV,2005,40F1,1395.1143822,0
IV,2005,40F2,2539.4423654,0
IV,2005,40F3,347.06360594,0
IV,2005,40F4,498.35050112,0
IV,2005,40F5,10214.31098,3
IV,2005,40F6,11921.767483,16
IV,2005,40F7,2545.1456104,6
IV,2005,40F8,143.94874815,0
IV,2005,41E6,0,0
IV,2005,41E7,0,0
IV,2005,41E8,0.0450686126,0
IV,2005,41E9,2.0413195463,0
IV,2005,41F0,896.03352272,0
IV,2005,41F1,0.0456225673,0
IV,2005,41F2,0,0
IV,2005,41F3,24.601825741,0
IV,2005,41F4,246.82030381,0
IV,2005,41F5,7514.6070076,1
IV,2005,41F6,7744.5094822,5
IV,2005,41F7,365.02052531,0
IV,2005,41F8,0,0
IV,2005,41G0,488.74976222,4
IV,2005,41G1,3802.2314385,2
IV,2005,41G2,13.252895426,0
IV,2005,42E7,0,0
IV,2005,42E8,0,0
IV,2005,42E9,0,0
IV,2005,42F0,268.82129895,0
IV,2005,42F1,216.90909674,0
IV,2005,42F2,0,0
IV,2005,42F3,106.91180331,0
IV,2005,42F4,0,0
IV,2005,42F5,243.94566922,0
IV,2005,42F6,656.2250006,0
IV,2005,42F7,585.87192869,2
IV,2005,42F8,21.697172572,0
IV,2005,42G0,976.38068894,2
IV,2005,42G1,483.22529804,1
IV,2005,42G2,0,0
IV,2005,43E7,0,0
IV,2005,43E8,0,0
IV,2005,43E9,0,0
IV,2005,43F0,0,0
IV,2005,43F1,0,0
IV,2005,43F2,0,0
IV,2005,43F3,0,0
IV,2005,43F4,0,0
IV,2005,43F5,0.3297763025,0
IV,2005,43F6,2.0438437733,0
IV,2005,43F7,1335.5853057,1
IV,2005,43F8,1996.5108322,9
IV,2005,43F9,282.03793712,0
IV,2005,43G0,5446.315151,24
IV,2005,43G1,1324.0183116,8
IV,2005,43G2,0,0
IV,2005,44E6,0,0
IV,2005,44E7,0,0
IV,2005,44E8,0,0
IV,2005,44E9,0,0
IV,2005,44F0,0,0
IV,2005,44F1,0,0
IV,2005,44F2,0,0
IV,2005,44F3,0,0
IV,2005,44F4,0,0
IV,2005,44F5,0,0
IV,2005,44F8,295.57851084,0
IV,2005,44F9,4306.1591251,5
IV,2005,44G0,12767.009354,39
IV,2005,44G1,1342.3791066,2
IV,2005,45E6,0,0
IV,2005,45E7,0,0
IV,2005,45E8,0,0
IV,2005,45E9,0,0
IV,2005,45F0,0,0
IV,2005,45F1,0,0
IV,2005,45F2,0,0
IV,2005,45F3,0,0
IV,2005,45F4,0,0
IV,2005,45F9,221.1776795,0
IV,2005,45G0,57.5909795,0
IV,2005,45G1,0,0
IV,2005,46E6,0,0
IV,2005,46E7,0,0
IV,2005,46E8,0,0
IV,2005,46E9,0,0
IV,2005,46F0,0,0
IV,2005,46F1,0,0
IV,2005,46F2,0,0
IV,2005,46F3,0,0
IV,2005,46G1,0,0
IV,2005,47E6,0,0
IV,2005,47E7,0,0
IV,2005,47E8,0,0
IV,2005,47E9,0,0
IV,2005,47F0,0,0
IV,2005,47F1,0,0
IV,2005,47F2,0,0
IV,2005,47F3,0,1
IV,2005,48E6,0,0
IV,2005,48E7,0,0
IV,2005,48E8,0,0
IV,2005,48E9,0,0
IV,2005,48F0,0,0
IV,2005,48F1,0,0
IV,2005,48F2,0,0
IV,2005,48F3,0,0
IV,2005,49E6,0,0
IV,2005,49E7,0,0
IV,2005,49E8,0,0
IV,2005,49E9,0,0
IV,2005,49F0,0,0
IV,2005,49F1,0,0
IV,2005,49F2,0,0
IV,2005,49F3,0,0
IV,2005,50E6,0,0
IV,2005,50E7,0,0
IV,2005,50E8,0,0
IV,2005,50E9,0,0
IV,2005,50F0,0,0
IV,2005,50F1,0,0
IV,2005,50F2,0,0
IV,2005,50F3,0,0
IV,2005,51E6,0,0
IV,2005,51E7,0,0
IV,2005,51E8,0,0
IV,2005,51E9,0,0
IV,2005,51F0,0,0
IV,2005,51F1,0,0
IV,2005,51F2,0,0
IV,2005,51F3,0,0
IV,2005,52E6,0,0
IV,2005,52E7,0,0
IV,2005,52E8,0,0
IV,2005,52E9,0,0
IV,2005,52F0,0,0
IV,2005,52F1,0,0
IV,2005,52F2,0,0
IV,2005,52F3,0,0
IV,2006,31F1,0,0
IV,2006,31F2,0,0
IV,2006,31F3,0,0
IV,2006,32F0,0,0
IV,2006,32F1,0,0
IV,2006,32F2,0,0
IV,2006,32F3,0,0
IV,2006,33F1,685.0134035,0
IV,2006,33F2,138.7903331,0
IV,2006,33F3,339.9216882,0
IV,2006,33F4,0,0
IV,2006,33F5,0,0
IV,2006,34F0,0,0
IV,2006,34F1,420.03582942,0
IV,2006,34F2,3517.9361759,2
IV,2006,34F3,2307.1328924,0
IV,2006,34F4,0,0
IV,2006,34F5,0,0
IV,2006,35F0,0.6396577521,0
IV,2006,35F1,52.917948908,1
IV,2006,35F2,6455.2261892,5
IV,2006,35F3,19006.805178,14
IV,2006,35F4,160.39398605,1
IV,2006,35F5,135.01841767,0
IV,2006,35F6,0,0
IV,2006,35F7,0,0
IV,2006,36E9,0,0
IV,2006,36F0,4.3120624595,0
IV,2006,36F1,16.263996615,0
IV,2006,36F2,2062.8703875,2
IV,2006,36F3,4755.2982933,2
IV,2006,36F4,405.61070437,0
IV,2006,36F5,523.36777076,0
IV,2006,36F6,674.60266623,0
IV,2006,36F7,315.47018607,0
IV,2006,36F8,69.295371109,0
IV,2006,36F9,0,0
IV,2006,37E9,0,0
IV,2006,37F0,60.568898107,0
IV,2006,37F1,3298.3495908,2
IV,2006,37F2,5208.5650486,1
IV,2006,37F3,5595.4561452,0
IV,2006,37F4,5040.754465,0
IV,2006,37F5,307.90769901,0
IV,2006,37F6,159.97000049,0
IV,2006,37F7,395.25224456,0
IV,2006,37F8,604.14049285,0
IV,2006,38E8,0,0
IV,2006,38E9,0,0
IV,2006,38F0,49.514684908,0
IV,2006,38F1,353.21705628,0
IV,2006,38F2,350.22436179,0
IV,2006,38F3,5529.0094731,0
IV,2006,38F4,4705.0225839,0
IV,2006,38F5,4060.2277162,0
IV,2006,38F6,601.77923655,0
IV,2006,38F7,602.56088595,0
IV,2006,38F8,85.142842819,0
IV,2006,39E8,0,0
IV,2006,39E9,0,0
IV,2006,39F0,1.376579597,0
IV,2006,39F1,107.60107812,0
IV,2006,39F2,36.88182584,0
IV,2006,39F3,959.59257565,0
IV,2006,39F4,3522.2664749,0
IV,2006,39F5,9939.0972657,1
IV,2006,39F6,2196.3156681,0
IV,2006,39F7,5020.7080997,2
IV,2006,39F8,1729.5641437,3
IV,2006,40E7,0,0
IV,2006,40E8,0,0
IV,2006,40E9,0,0
IV,2006,40F0,0,0
IV,2006,40F1,0.2107692389,0
IV,2006,40F2,330.14074406,0
IV,2006,40F3,79.116057973,0
IV,2006,40F4,0.9383379162,0
IV,2006,40F5,3204.8118778,0
IV,2006,40F6,2647.2456057,3
IV,2006,40F7,876.80658461,0
IV,2006,40F8,73.215619768,0
IV,2006,41E6,0,0
IV,2006,41E7,0,0
IV,2006,41E8,0,0
IV,2006,41E9,0,0
IV,2006,41F0,0,0
IV,2006,41F1,0,0
IV,2006,41F2,0,0
IV,2006,41F3,0,0
IV,2006,41F4,0.0413509364,0
IV,2006,41F5,1824.0145597,0
IV,2006,41F6,3435.1919567,0
IV,2006,41F7,70.72267736,1
IV,2006,41F8,35.045554235,0
IV,2006,41G0,102.12166578,1
IV,2006,41G1,3200.2857914,6
IV,2006,41G2,4.8416195096,0
IV,2006,42E7,0,0
IV,2006,42E8,0,0
IV,2006,42E9,0,0
IV,2006,42F0,0,0
IV,2006,42F1,0,0
IV,2006,42F2,0,0
IV,2006,42F3,0,0
IV,2006,42F4,0,0
IV,2006,42F5,32.004480516,0
IV,2006,42F6,1092.1447079,0
IV,2006,42F7,368.76412326,0
IV,2006,42F8,0,0
IV,2006,42G0,88.201586589,0
IV,2006,42G1,440.90483958,2
IV,2006,42G2,0,0
IV,2006,43E7,0,0
IV,2006,43E8,0,0
IV,2006,43E9,0,0
IV,2006,43F0,0,0
IV,2006,43F1,0,0
IV,2006,43F2,0,0
IV,2006,43F3,0,0
IV,2006,43F4,0,0
IV,2006,43F5,0,0
IV,2006,43F6,303.13129379,0
IV,2006,43F7,1298.3892159,0
IV,2006,43F8,173.91219762,0
IV,2006,43F9,2.0587620313,0
IV,2006,43G0,1213.4901911,18
IV,2006,43G1,285.7317337,3
IV,2006,43G2,0,0
IV,2006,44E6,0,0
IV,2006,44E7,0,0
IV,2006,44E8,0,0
IV,2006,44E9,0,0
IV,2006,44F0,0,0
IV,2006,44F1,0,0
IV,2006,44F2,0,0
IV,2006,44F3,0,0
IV,2006,44F4,0,0
IV,2006,44F5,0,0
IV,2006,44F8,1.4390304506,0
IV,2006,44F9,766.03519654,1
IV,2006,44G0,1617.5573505,16
IV,2006,44G1,14.731835917,1
IV,2006,45E6,0,0
IV,2006,45E7,0,0
IV,2006,45E8,0,0
IV,2006,45E9,0,0
IV,2006,45F0,0,0
IV,2006,45F1,0,0
IV,2006,45F2,0,0
IV,2006,45F3,0,0
IV,2006,45F4,0,0
IV,2006,45F9,0,0
IV,2006,45G0,0,0
IV,2006,45G1,0,0
IV,2006,46E6,0,0
IV,2006,46E7,0,0
IV,2006,46E8,0,0
IV,2006,46E9,0,0
IV,2006,46F0,0,0
IV,2006,46F1,0,0
IV,2006,46F2,0,0
IV,2006,46F3,0,0
IV,2006,46G1,0,0
IV,2006,47E6,0,0
IV,2006,47E7,0,0
IV,2006,47E8,0,0
IV,2006,47E9,0,0
IV,2006,47F0,0,0
IV,2006,47F1,0,0
IV,2006,47F2,0,0
IV,2006,47F3,0,0
IV,2006,48E6,0,0
IV,2006,48E7,0,0
IV,2006,48E8,0,0
IV,2006,48E9,0,0
IV,2006,48F0,0,0
IV,2006,48F1,0,0
IV,2006,48F2,0,0
IV,2006,48F3,0,0
IV,2006,49E6,0,0
IV,2006,49E7,0,0
IV,2006,49E8,0,0
IV,2006,49E9,0,0
IV,2006,49F0,1.4484356658,0
IV,2006,49F1,0.3901803082,0
IV,2006,49F2,0,0
IV,2006,49F3,0,0
IV,2006,50E6,0,0
IV,2006,50E7,0,0
IV,2006,50E8,0,0
IV,2006,50E9,0,0
IV,2006,50F0,0,0
IV,2006,50F1,0,0
IV,2006,50F2,1.1443008868,0
IV,2006,50F3,0.7495166714,0
IV,2006,51E6,0,0
IV,2006,51E7,0,0
IV,2006,51E8,0,0
IV,2006,51E9,0,0
IV,2006,51F0,0,0
IV,2006,51F1,2.6633464585,0
IV,2006,51F2,20.300945576,0
IV,2006,51F3,0,0
IV,2006,52E6,0,0
IV,2006,52E7,0,0
IV,2006,52E8,0,0
IV,2006,52E9,0,0
IV,2006,52F0,0,0
IV,2006,52F1,22.065680163,0
IV,2006,52F2,0,0
IV,2006,52F3,0,0
IV,2007,31F1,0,0
IV,2007,31F2,0,0
IV,2007,31F3,0,0
IV,2007,32F0,0,0
IV,2007,32F1,0,0
IV,2007,32F2,0,0
IV,2007,32F3,0,0
IV,2007,33F1,0,0
IV,2007,33F2,0,0
IV,2007,33F3,0,0
IV,2007,33F4,0,0
IV,2007,33F5,0,0
IV,2007,34F0,0,0
IV,2007,34F1,0,0
IV,2007,34F2,78.827916289,0
IV,2007,34F3,3592.2826529,3
IV,2007,34F4,464.0506766,0
IV,2007,34F5,0,0
IV,2007,35F0,0,0
IV,2007,35F1,0,0
IV,2007,35F2,3559.7731181,2
IV,2007,35F3,16098.067554,3
IV,2007,35F4,1391.985979,0
IV,2007,35F5,627.27441998,0
IV,2007,35F6,74.316941349,0
IV,2007,35F7,0,0
IV,2007,36E9,0,0
IV,2007,36F0,1248.2302781,1
IV,2007,36F1,1609.8992021,2
IV,2007,36F2,128.68863869,0
IV,2007,36F3,3897.0455422,1
IV,2007,36F4,345.95082496,0
IV,2007,36F5,1358.8071471,1
IV,2007,36F6,283.37226063,0
IV,2007,36F7,94.479291133,0
IV,2007,36F8,134.87940559,0
IV,2007,36F9,0,0
IV,2007,37E9,0,0
IV,2007,37F0,1013.7818889,0
IV,2007,37F1,1304.3654632,0
IV,2007,37F2,457.42939627,0
IV,2007,37F3,2427.9731229,1
IV,2007,37F4,2203.1362765,0
IV,2007,37F5,826.06812598,1
IV,2007,37F6,909.60335387,0
IV,2007,37F7,552.39000822,2
IV,2007,37F8,3.7003376885,0
IV,2007,38E8,0,0
IV,2007,38E9,0,0
IV,2007,38F0,98.116975347,0
IV,2007,38F1,451.78945688,0
IV,2007,38F2,103.33462556,0
IV,2007,38F3,3853.0270138,3
IV,2007,38F4,12184.285106,5
IV,2007,38F5,5330.1368191,0
IV,2007,38F6,107.99575667,0
IV,2007,38F7,0,0
IV,2007,38F8,106.81098424,0
IV,2007,39E8,0,0
IV,2007,39E9,0,0
IV,2007,39F0,1.4237284878,0
IV,2007,39F1,64.132387591,0
IV,2007,39F2,4.4259438542,0
IV,2007,39F3,455.16578007,0
IV,2007,39F4,2318.792784,0
IV,2007,39F5,2036.0043511,0
IV,2007,39F6,437.50014142,0
IV,2007,39F7,1465.2790725,3
IV,2007,39F8,1884.5612572,1
IV,2007,40E7,0,0
IV,2007,40E8,0,0
IV,2007,40E9,0,0
IV,2007,40F0,0,0
IV,2007,40F1,0.4163625112,0
IV,2007,40F2,64.416885855,0
IV,2007,40F3,0.0234357584,0
IV,2007,40F4,0,0
IV,2007,40F5,1456.4620699,0
IV,2007,40F6,3361.9152966,5
IV,2007,40F7,434.90444735,0
IV,2007,40F8,29.234858864,0
IV,2007,41E6,0,0
IV,2007,41E7,0.4295799253,0
IV,2007,41E8,0,0
IV,2007,41E9,0,0
IV,2007,41F0,0,0
IV,2007,41F1,0,0
IV,2007,41F2,0,0
